Supplemental Data. Flowers et al. (2015). Plant Cell Plant Cell 10.1105/tpc.15.00492
Gene_ID	Transcript_ID	piN	piS	piNpiS	Nonsynonymous	Synonymous
Cre01.g015350	Cre01.g015350.t1.1	0.00213417828245186	0.0370613958415851	0.0575849407176722	8	32
Cre01.g015400	Cre01.g015400.t1.2	0.00384727298250834	0.0365247309367046	0.105333369578422	15	51
Cre01.g015500	Cre01.g015500.t1.2	0.0033575654372879	0.0429736785071936	0.0781307431414293	6	29
Cre01.g015550	Cre01.g015550.t1.3	0.0110812023410856	0.0363050646848238	0.305224696258915	24	34
Cre01.g015600	Cre01.g015600.t1.3	0.00162142559926713	0.0337180120184508	0.0480878172289596	31	234
Cre01.g015700	Cre01.g015700.t1.2	0.00803888623463051	0.0367286148935996	0.21887256728626	10	15
Cre01.g015750	Cre01.g015750.t1.2	0.00481484546178827	0.0322987806293351	0.149072050646247	9	18
Cre01.g015850	Cre01.g015850.t1.1	0.00235759098846485	0.0291526951423434	0.0808704298849036	6	21
Cre01.g015950	Cre01.g015950.t1.2	0.00304111450754414	0.0327825511790656	0.0927662551621715	8	22
Cre01.g016000	Cre01.g016000.t1.2	0.0134161916140383	0.0377070379413792	0.355800729691248	68	80
Cre01.g016050	Cre01.g016050.t1.2	0.000205582488025886	0.0367712644707425	0.0055908463030816	3	196
Cre01.g016100	Cre01.g016100.t1.3	0.00279464550974497	0.042241572011391	0.066158653115262	9	39
Cre01.g016150	Cre01.g016150.t1.2	0.00251273496596196	0.0507194560348563	0.049541835863443	3	42
Cre01.g016300	Cre01.g016300.t1.1	0.00338676973423769	0.0260045256034666	0.130237705001095	7	24
Cre01.g016350	Cre01.g016350.t1.1	0.0237043706913077	0.0328494405470221	0.721606526521396	36	21
Cre01.g016400	Cre01.g016400.t1.3	0.0131573254263867	0.0363785128397109	0.361678485438913	25	34
Cre01.g016450	Cre01.g016450.t1.2	0.0129279000377156	0.0502378405697271	0.257333911870125	71	99
Cre01.g016500	Cre01.g016500.t1.3	0.0222037159192299	0.0348513617996913	0.637097512769976	50	39
Cre01.g016600	Cre01.g016600.t1.2	0.000331984921244877	0.000955278630894666	0.347526795332956	1	1
Cre01.g016700	Cre01.g016700.t1.3	0.00737144074054576	0.0133010470505345	0.554200034970143	16	9
Cre01.g016750	Cre01.g016750.t1.2	0.00245754058661449	0.0133854391403473	0.183598054635862	6	7
Cre01.g016800	Cre01.g016800.t1.3	0.00912120659034106	0.0441365055772802	0.206659010971551	46	73
Cre01.g016850	Cre01.g016850.t1.2	0	0.0127517135115031	0	0	2
Cre01.g016900	Cre01.g016900.t1.2	0.00224648990118671	0.0260358173605448	0.0862845928774674	3	10
Cre01.g016950	Cre01.g016950.t1.2	0.00288455485129624	0.0397755869283403	0.0725207363122775	5	39
Cre01.g017050	Cre01.g017050.t1.2	0.00163935639503487	0.0329227626724656	0.0497940106468014	4	21
Cre01.g017100	Cre01.g017100.t1.3	0.00408213351902065	0.0477532750559589	0.0854838440763919	19	103
Cre01.g017150	Cre01.g017150.t1.3	0.0250534411422361	0.0523773934231129	0.478325466482275	379	324
Cre01.g017200	Cre01.g017200.t1.2	0.00424900306323631	0.0466857899982284	0.091012769911306	18	75
Cre01.g017250	Cre01.g017250.t1.2	0.00168880899999748	0.0257789111186447	0.0655112619856175	3	21
Cre01.g017300	Cre01.g017300.t1.2	0.000848963097696551	0.0327264115059173	0.0259412217420492	2	12
Cre01.g017350	Cre01.g017350.t1.3	0.00702435502699128	0.0473222547582936	0.148436609009215	25	60
Cre01.g017400	Cre01.g017400.t2.1	0.00722046058615605	0.0458262586400206	0.157561642613572	29	73
Cre01.g017450	Cre01.g017450.t1.3	0.00482623722199923	0.0301484110320285	0.160082639740848	22	56
Cre01.g017500	Cre01.g017500.t1.2	0.000811360835363957	0.0264641278414293	0.0306588919244027	3	23
Cre01.g017550	Cre01.g017550.t1.3	0.0024573309754863	0.0175640993723856	0.139906460524229	17	35
Cre01.g017600	Cre01.g017600.t1.3	0.00556300062758074	0.00994440015689338	0.559410375670021	27	24
Cre01.g017650	Cre01.g017650.t1.2	0.00113456406893823	0.00941988660005962	0.120443495458963	3	7
Cre01.g017750	Cre01.g017750.t2.1	8.68418527361914e-05	0.00159929630962377	0.0543000394696221	1	3
Cre01.g017850	Cre01.g017850.t1.2	0.00234308164742638	0.00191416969954262	1.22407206006147	8	4
Cre01.g017900	Cre01.g017900.t1.3	0.000215838124490034	0.000995854754584043	0.216736550683224	2	3
Cre01.g017950	Cre01.g017950.t1.2	0.000959823291980245	0.00344287343581412	0.278785528970013	7	9
Cre01.g018000	Cre01.g018000.t1.1	0	0	NA	0	0
Cre01.g018050	Cre01.g018050.t1.2	0.00194794902852991	0.0245036576030273	0.0794962556238644	11	65
Cre01.g018100	Cre01.g018100.t1.2	0.00277293720652448	0.0287322123732497	0.0965097003496375	6	22
Cre01.g018150	Cre01.g018150.t1.2	0.00338515833373916	0.0207094091679072	0.163459918450259	5	9
Cre01.g018200	Cre01.g018200.t1.3	0.00736716080732073	0.0231745980139594	0.317898105627681	105	151
Cre01.g018350	Cre01.g018350.t1.2	0.00253460608958217	0.029648249447129	0.0854892324790396	10	39
Cre01.g018450	Cre01.g018450.t1.3	0.0103319723849274	0.0474479699092506	0.217753729078154	20	47
Cre01.g018500	Cre01.g018500.t1.3	0.0130648100680872	0.0287102006190745	0.45505812520889	55	55
Cre01.g018550	Cre01.g018550.t1.3	0.00550167431166218	0.0401468159668747	0.137038870434996	74	219
Cre01.g018600	Cre01.g018600.t1.2	0.00130532159005128	0.0148632266341181	0.087822222064148	3	10
Cre01.g018700	Cre01.g018700.t1.3	0.00507571458034411	0.0432739423048513	0.117292631777972	21	72
Cre01.g018750	Cre01.g018750.t1.2	0.00682668953020421	0.048428136769699	0.140965355794477	72	212
Cre01.g018800	Cre01.g018800.t1.2	0.00159636547895891	0.0323071456773857	0.0494121484732812	2	25
Cre01.g018850	Cre01.g018850.t1.2	0.0103191482754567	0.0443189328693638	0.232838374197182	28	44
Cre01.g018900	Cre01.g018900.t1.2	0.0124092195802574	0.03945831639208	0.314489332412271	66	84
Cre01.g018950	Cre01.g018950.t1.2	0.0022489399994718	0.0350998498150375	0.0640726388096485	7	28
Cre01.g019000	Cre01.g019000.t1.2	0.00206641566552521	0.0267339790116214	0.0772954772137332	2	8
Cre01.g019100	Cre01.g019100.t1.2	0.0040036085708119	0.052827396312064	0.0757865965447479	8	38
Cre01.g019150	Cre01.g019150.t1.2	0.00387188563176535	0.042644997719362	0.0907934303865002	20	77
Cre01.g019200	Cre01.g019200.t1.3	0.00414567189304877	0.0383926262407166	0.107980940586246	22	65
Cre01.g019250	Cre01.g019250.t1.2	0	0.0346572635494065	0	0	24
Cre01.g019300	Cre01.g019300.t1.3	0.0114223370125133	0.0363876531653613	0.313906944221032	266	367
Cre01.g019450	Cre01.g019450.t1.3	0.00251424363139664	0.0238245861521816	0.105531471368975	3	11
Cre01.g019500	Cre01.g019500.t1.2	0.0057843678644456	0.0318755136435874	0.181467440152428	23	53
Cre01.g019550	Cre01.g019550.t1.2	0.00798387589272428	0.042341510738307	0.188559070130229	59	107
Cre01.g019600	Cre01.g019600.t1.2	0.00296289608887886	0.0219395319409195	0.135048281652388	6	14
Cre01.g019650	Cre01.g019650.t1.3	0.00780304509291805	0.0392377910751422	0.198865554841628	32	73
Cre01.g019700	Cre01.g019700.t1.2	0.00864493993861074	0.033224091263404	0.260200944852721	106	162
Cre01.g019750	Cre01.g019750.t1.3	0.00138679939582648	0.0207784583885956	0.0667421696976147	7	36
Cre01.g019850	Cre01.g019850.t1.3	0.000343539695959134	0.0224883739708763	0.0152763243978438	0	47
Cre01.g019900	Cre01.g019900.t1.2	0.00832115924086975	0.0293028951460033	0.283970549647368	41	53
Cre01.g019950	Cre01.g019950.t1.2	0.00226088505897349	0.0231604460616458	0.0976183728480756	6	25
Cre01.g020000	Cre01.g020000.t1.3	0.0206751622649601	0.0455809584564531	0.453592091195551	128	122
Cre01.g020050	Cre01.g020050.t1.3	0.00474860947799389	0.0517735757381683	0.0917187853125846	30	109
Cre01.g020100	Cre01.g020100.t1.3	0.0177886232441832	0.0372515993117555	0.477526430350324	292	245
Cre01.g020150	Cre01.g020150.t1.3	0.00499641543964728	0.0279216820278532	0.178943927327269	25	52
Cre01.g020250	Cre01.g020250.t1.2	0.00567364377948485	0.0268289977022711	0.21147431008966	24	46
Cre01.g020300	Cre01.g020300.t1.2	0.00135061352957888	0.0240175565868131	0.0562344268742325	1	2
Cre01.g020350	Cre01.g020350.t1.2	0.00120055353797392	0.0401279168443864	0.0299181625258444	3	18
Cre01.g020400	Cre01.g020400.t1.2	0.000583075445516401	0.0399238740933392	0.0146046810024802	2	40
Cre01.g020450	Cre01.g020450.t1.2	0.00325644504748983	0.026265655916445	0.123981105130177	1	4
Cre01.g020500	Cre01.g020500.t1.2	0.00463958953399037	0.0274239369521922	0.169180287355477	4	9
Cre01.g020550	Cre01.g020550.t1.1	0.0155597516600198	0.0208999561958522	0.744487285724924	18	10
Cre01.g020650	Cre01.g020650.t1.3	0.00491627307105715	0.0193331355649092	0.254292587694905	32	61
Cre01.g020700	Cre01.g020700.t1.3	0.00341293997118925	0.00399724385322493	0.853823308386786	7	2
Cre01.g020750	Cre01.g020750.t1.2	0.00827862726938647	0.0162323038192308	0.510009383854593	13	6
Cre01.g020751	Cre01.g020751.t1.2	0	0	NA	0	0
Cre01.g020800	Cre01.g020800.t1.2	0.00161690267297967	0.0137026341407842	0.11799940481277	1	8
Cre01.g020850	Cre01.g020850.t1.3	0.0067477873267208	0.0334405603139009	0.20178451746563	96	202
Cre01.g020887	Cre01.g020887.t1.2	0.0151706012335792	0.02217646858174	0.684085528661249	54	35
Cre01.g020900	Cre01.g020900.t1.3	0.000728835450622001	0.0217136468867962	0.0335657779838539	4	58
Cre01.g020950	Cre01.g020950.t1.2	0.000201761948720021	0.043787087952708	0.00460779554324172	1	35
Cre01.g021000	Cre01.g021000.t1.3	0.0149434799966081	0.0419861115371214	0.355914835871288	54	76
Cre01.g021050	Cre01.g021050.t1.2	0.0030137095468016	0.0444617734179104	0.0677820364580328	2	16
Cre01.g021100	Cre01.g021100.t1.2	0.0119709428814183	0.0385398746183547	0.310611879253938	128	180
Cre01.g021200	Cre01.g021200.t1.2	0.00614288452497931	0.038589722310592	0.159184470816812	18	38
Cre01.g021250	Cre01.g021250.t1.3	0.00245645728390385	0.029884871915501	0.0821973502462867	9	36
Cre01.g021300	Cre01.g021300.t1.2	0.00416788344743602	0.0352664493249958	0.118182678642444	9	25
Cre01.g021350	Cre01.g021350.t1.2	0.00308467850195747	0.0629081956957751	0.0490346045986602	2	19
Cre01.g021400	Cre01.g021400.t1.2	0.0033374926721041	0.0390848461458147	0.0853909635374497	12	47
Cre01.g021500	Cre01.g021500.t1.3	0.00191004416929072	0.037439324084621	0.0510170580263043	11	72
Cre01.g021550	Cre01.g021550.t1.3	0.0138037719608649	0.023834306907022	0.579155585044435	85	59
Cre01.g021600	Cre01.g021600.t1.2	0	0.0309789705728278	0	0	53
Cre01.g021650	Cre01.g021650.t1.2	0.00421767381985391	0.0259124582572957	0.162766256214476	8	28
Cre01.g021700	Cre01.g021700.t1.3	0.0152510532707863	0.0482186599126771	0.316289446832526	182	237
Cre01.g021750	Cre01.g021750.t1.2	0.00278796522957189	0.0563213062425848	0.0495010754467178	3	33
Cre01.g021800	Cre01.g021800.t1.2	0.0165410923440073	0.0582537890302718	0.283948780317306	28	46
Cre01.g021850	Cre01.g021850.t1.3	0.0134896091271472	0.0430474096776732	0.313366337908681	175	221
Cre01.g021900	Cre01.g021900.t1.3	0.0256899692489784	0.0556371994873895	0.461740876350204	79	84
Cre01.g021950	Cre01.g021950.t1.3	0.00586841647449096	0.0477835754645557	0.12281241864883	239	886
Cre01.g022000	Cre01.g022000.t1.3	0.00679979076441461	0.0621109639162545	0.109478107175778	28	100
Cre01.g022050	Cre01.g022050.t1.2	0.0125440202119716	0.0333064027491355	0.376624888207033	7	11
Cre01.g022100	Cre01.g022100.t1.2	0.0084317416453504	0.0373162872485875	0.225953391053649	76	158
Cre01.g022150	Cre01.g022150.t1.1	0.00628007737701529	0.0438185892030815	0.143319935470986	27	74
Cre01.g022200	Cre01.g022200.t1.2	0.00245681465565736	0.0571474012037879	0.0429908377967416	4	36
Cre01.g022250	Cre01.g022250.t1.3	0.00805494873450314	0.0484862840926336	0.166128398685164	14	54
Cre01.g022300	Cre01.g022300.t2.1	0.0241333154346557	0.0704404686008707	0.34260583318092	31	35
Cre01.g022350	Cre01.g022350.t1.2	0.00568833480000796	0.0537765398121323	0.105777255656093	53	157
Cre01.g022400	Cre01.g022400.t1.3	0.0156010988642584	0.0295026762971186	0.528802834940845	71	46
Cre01.g022450	Cre01.g022450.t1.3	0.0153894179474304	0.0328295060004703	0.468767880552633	32	24
Cre01.g022462	Cre01.g022462.t1.2	0.0124743295632314	0.030883206608314	0.403919506204164	15	11
Cre01.g022500	Cre01.g022500.t1.2	0.00806410299701199	0.0351891004927281	0.229164794896603	39	75
Cre01.g022550	Cre01.g022550.t1.3	0.00825322622034081	0.0536935351672585	0.153709868322723	30	62
Cre01.g022600	Cre01.g022600.t2.1	0.0062247266220091	0.0415410610917386	0.149845152204045	23	78
Cre01.g022650	Cre01.g022650.t1.2	0.00299562280210847	0.0455154106518743	0.0658155723348419	6	38
Cre01.g022681	Cre01.g022681.t2.1	0.0227688038639356	0.0389311396428767	0.584848120882113	12	5
Cre01.g022700	Cre01.g022700.t1.3	0.0144203170374101	0.040339559646031	0.357473337932903	146	159
Cre01.g022750	Cre01.g022750.t1.3	0.0101669922556856	0.0438066463573791	0.232087893073172	173	296
Cre01.g022800	Cre01.g022800.t1.3	0.0224348564943128	0.0472717282566327	0.474593532364981	54	42
Cre01.g022850	Cre01.g022850.t1.2	0.0159091931320644	0.0565312730873199	0.281422870266704	172	285
Cre01.g022900	Cre01.g022900.t1.3	0.0315987847327377	0.0481332090718113	0.65648614214761	244	147
Cre01.g022950	Cre01.g022950.t1.2	0.0186718055500058	0.0463462274273583	0.40287649257475	50	44
Cre01.g023050	Cre01.g023050.t1.2	0.00266305095689435	0.0407958530721299	0.0652774916162653	3	23
Cre01.g023100	Cre01.g023100.t1.3	0.00284477162075026	0.0323109893517318	0.0880434699718594	7	29
Cre01.g023150	Cre01.g023150.t1.2	0.000395789205036449	0.0418709654312166	0.00945259324594821	2	72
Cre01.g023200	Cre01.g023200.t1.2	0.00431776607096938	0.0421338827321645	0.102477288846519	6	27
Cre01.g023250	Cre01.g023250.t1.3	0.00354006120004215	0.0577822001447643	0.0612656006724057	10	62
Cre01.g023300	Cre01.g023300.t1.2	0.00749861035861774	0.0493083719951966	0.152075804882551	17	49
Cre01.g023350	Cre01.g023350.t1.3	0.00233990810312494	0.0437583196323181	0.0534734451136643	8	57
Cre01.g023400	Cre01.g023400.t1.1	0.00303553361739044	0.0392270806834105	0.0773836228571094	7	44
Cre01.g023450	Cre01.g023450.t1.2	0.015523728916687	0.0314041358943968	0.494321161037161	86	65
Cre01.g023500	Cre01.g023500.t1.2	0.0123153048605245	0.0241256576647233	0.510465042307718	80	83
Cre01.g023550	Cre01.g023550.t1.3	0.0029735482967338	0.0453830475345044	0.0655211242584146	28	179
Cre01.g023800	Cre01.g023800.t1.3	0.0109229513209221	0.0273341810049712	0.399607777490591	165	167
Cre01.g023850	Cre01.g023850.t1.3	0.00840533460687678	0.0153953730093764	0.545964985827729	14	8
Cre01.g023900	Cre01.g023900.t1.3	0	0	NA	0	0
Cre01.g023913	Cre01.g023913.t1.2	0.000863744331677824	0.00962992901416097	0.0896937381789287	1	1
Cre01.g023950	Cre01.g023950.t1.3	0.00873178807128037	0.0178876371722523	0.488146533116476	62	49
Cre01.g024000	Cre01.g024000.t1.3	0.0133352984616013	0.0279127125366604	0.477750001691409	60	44
Cre01.g024050	Cre01.g024050.t1.2	0.00097857007890114	0.0248804342500442	0.0393309083381212	3	14
Cre01.g024100	Cre01.g024100.t1.1	0.00244762290258995	0.0307895494637864	0.0794952490444445	5	27
Cre01.g024150	Cre01.g024150.t1.2	0.00121860509065904	0.0292657293764569	0.0416393206874713	3	25
Cre01.g024200	Cre01.g024200.t1.3	0.00130263118302877	0.0342339855526565	0.0380508188573353	4	36
Cre01.g024250	Cre01.g024250.t1.3	0.0073425366812496	0.0382838902366081	0.191791812061682	69	168
Cre01.g024251	Cre01.g024251.t1.2	0.00832481869833558	0.0472733464418323	0.176099627484145	48	117
Cre01.g024300	Cre01.g024300.t1.2	0.00245016383321985	0.0284971957526108	0.0859791206998104	9	40
Cre01.g024350	Cre01.g024350.t1.2	0.000362647837682073	0.0230038349539342	0.0157646687349429	2	33
Cre01.g024400	Cre01.g024400.t1.3	0.00314710023525163	0.0420239144150585	0.0748883172607055	32	176
Cre01.g024500	Cre01.g024500.t1.3	0.00864429967157565	0.033958241984385	0.254556748713627	119	201
Cre01.g024550	Cre01.g024550.t1.3	0.0012527558009389	0.0199039250522847	0.0629401385730751	5	30
Cre01.g024650	Cre01.g024650.t1.3	0.00305926699426386	0.0294777617083575	0.103782201122702	46	160
Cre01.g024750	Cre01.g024750.t1.3	0.00641425323564113	0.0268280004276727	0.239088010041364	96	150
Cre01.g024800	Cre01.g024800.t1.3	0.00535200190100286	0.0246366340773788	0.217237544877003	78	134
Cre01.g024850	Cre01.g024850.t1.3	0.00173280103390341	0.0261141957954195	0.0663547538464632	2	5
Cre01.g024900	Cre01.g024900.t1.3	0.00522258015794351	0.0215249319769357	0.242629345520794	30	41
Cre01.g024950	Cre01.g024950.t1.2	0.00425550910844832	0.0265954081989963	0.160009166868472	19	47
Cre01.g025000	Cre01.g025000.t1.2	0.00365873619807107	0.0299611168079433	0.122116148791258	10	21
Cre01.g025024	Cre01.g025024.t1.2	0	0	NA	0	0
Cre01.g025050	Cre01.g025050.t1.2	0.00429752737002131	0.0261999085182808	0.164028334947152	15	39
Cre01.g025100	Cre01.g025100.t1.3	0.00338300106653932	0.032665773235821	0.103564089608923	8	35
Cre01.g025150	Cre01.g025150.t1.2	0.00844020207474537	0.0467378944970554	0.180585842934733	17	48
Cre01.g025200	Cre01.g025200.t1.2	0.00480491331665777	0.0444414173460761	0.10811791350489	20	65
Cre01.g025250	Cre01.g025250.t1.3	0.00345373842728552	0.037286657021392	0.0926266579839551	5	31
Cre01.g025300	Cre01.g025300.t1.3	0.00456422730776663	0.0432132009706895	0.105621134404333	8	48
Cre01.g025350	Cre01.g025350.t1.2	0	0.0491881927795225	0	0	19
Cre01.g025400	Cre01.g025400.t1.2	0.00217747259337386	0.049411891379445	0.0440677847494758	71	610
Cre01.g025450	Cre01.g025450.t1.2	0	0.0382821824667789	0	0	33
Cre01.g025500	Cre01.g025500.t1.3	0.005100292850762	0.0518066890476017	0.0984485390694564	17	84
Cre01.g025550	Cre01.g025550.t1.2	0.0102197777722786	0.0279293796813453	0.365914957255734	118	131
Cre01.g025600	Cre01.g025600.t1.2	0.00424012025642621	0.0389820976235236	0.108770961926572	13	53
Cre01.g025650	Cre01.g025650.t1.2	0.0103579187929754	0.0240763779957301	0.430210839637606	8	14
Cre01.g025700	Cre01.g025700.t1.3	0.0100527873274885	0.0438962369595672	0.229012508219056	130	248
Cre01.g025750	Cre01.g025750.t1.3	0.0050844693510749	0.0558433128259722	0.0910488488911812	15	59
Cre01.g025767	Cre01.g025767.t1.2	0.0114330871079036	0.0411030780420537	0.278156470330667	195	315
Cre01.g025800	Cre01.g025800.t1.3	0.018889322607389	0.0502371170459864	0.376003316235245	150	146
Cre01.g025850	Cre01.g025850.t1.2	0.0058575990616558	0.0392398979880563	0.149276612886168	68	167
Cre01.g025900	Cre01.g025900.t1.2	0.00211924047653982	0.0445835647728372	0.0475341190714068	6	47
Cre01.g025950	Cre01.g025950.t1.2	0.00396828479856914	0.0511004169963633	0.0776566030537784	33	154
Cre01.g026050	Cre01.g026050.t1.2	0.00621226287169059	0.0406707771506405	0.152745123327272	36	86
Cre01.g026150	Cre01.g026150.t1.3	0.0121172504941241	0.0436712413119693	0.27746521807254	74	124
Cre01.g026200	Cre01.g026200.t1.2	0.00579992709885555	0.0434075716363374	0.133615562451789	4	16
Cre01.g026250	Cre01.g026250.t1.2	0.00293017445997889	0.0376831746670291	0.077758163580168	13	50
Cre01.g026300	Cre01.g026300.t1.2	0.00993977989359728	0.0495530323502139	0.200588731348433	99	180
Cre01.g026350	Cre01.g026350.t1.3	0.016609548024298	0.0374659916732279	0.443323325568522	123	116
Cre01.g026400	Cre01.g026400.t1.3	0.0029342319811062	0.0402256398684209	0.0729443208536682	9	43
Cre01.g026450	Cre01.g026450.t1.2	0.000918355345453997	0.0289899418205754	0.0316784128487695	3	28
Cre01.g026500	Cre01.g026500.t1.3	0.00767262849482902	0.040589975825711	0.189027668500579	29	52
Cre01.g026550	Cre01.g026550.t1.1	0.000140302634246085	0.0263675799527445	0.00532102811473532	1	34
Cre01.g026600	Cre01.g026600.t1.2	0	0.00329589743167193	0	0	2
Cre01.g026650	Cre01.g026650.t1.2	0.00357696635120913	0.0267820753409441	0.133558221522165	7	20
Cre01.g026700	Cre01.g026700.t1.3	0.00909843198084311	0.0177528546932355	0.512505292138168	79	59
Cre01.g026750	Cre01.g026750.t1.3	0.00427677156498786	0.0084655919188968	0.505194628557668	50	43
Cre01.g026800	Cre01.g026800.t1.3	0.00452852959878288	0.00653791725070044	0.692656304008392	48	25
Cre01.g026850	Cre01.g026850.t1.3	0.0115119208114656	0.0198815812107962	0.579024409045207	110	79
Cre01.g026900	Cre01.g026900.t2.1	0.00418956541588372	0.0523428378744934	0.0800408534579148	11	71
Cre01.g026950	Cre01.g026950.t1.2	0.0191401460587912	0.0486839102960847	0.393151370594209	156	151
Cre01.g027000	Cre01.g027000.t1.2	0	0.00571171544233667	0	0	4
Cre01.g027050	Cre01.g027050.t1.3	0.00424284011739291	0.07141835192306	0.0594082613662631	6	18
Cre01.g027100	Cre01.g027100.t1.2	0.00260642470152998	0.020750512356259	0.125607727499982	1	8
Cre01.g027150	Cre01.g027150.t1.3	0.00251033548066729	0.0494245545638928	0.0507912616070641	23	146
Cre01.g027200	Cre01.g027200.t1.2	0.00145090296155198	0.0502975926050054	0.0288463699037474	1	19
Cre01.g027250	Cre01.g027250.t1.2	0.00389586616833352	0.0349690659908303	0.111408928375585	13	68
Cre01.g027300	Cre01.g027300.t1.3	0.0265037303381677	0.053220389943966	0.497999551789692	42	34
Cre01.g027350	Cre01.g027350.t1.2	0.00825731937657693	0.0458480363520379	0.180101920029339	88	227
Cre01.g027400	Cre01.g027400.t1.3	0.00964657387070015	0.0474775813889559	0.203181661501909	65	123
Cre01.g027500	Cre01.g027500.t1.3	0.00856258541957875	0.0718728020168095	0.119135266461104	4	26
Cre01.g027600	Cre01.g027600.t1.3	0.0169955000052387	0.0421779983255687	0.402947050119632	113	142
Cre01.g027650	Cre01.g027650.t1.2	0.0277198137281813	0.0580981784031262	0.477120186726709	272	230
Cre01.g027700	Cre01.g027700.t1.2	0.00283936452238751	0.0367667912907191	0.0772263344912626	11	40
